% Model:              Untitled.mph
% Version:            COMSOL 6.1.0.252
% Date:               May 22 2023, 18:04
% Dimension:          3
% Nodes:              3168
% Expressions:        5
% Description:        von Mises stress, Entity index, X-coordinate, Y-coordinate, Z-coordinate
% Length unit:        m
% X                       Y                        Z                        solid.mises (N/m^2)      dom                      X (m)                    Y (m)                    Z (m)
0.0997169133330014        0.28693372122823346      0.08116648194853883      9.999955365025725        1                        0.09971691333300142      0.28693372122823363      0.08116648194853887
0.09012417749023484       0.2378109328414873       0.14149210530759196      9.999956061678358        1                        0.09012417749023484      0.23781093284148727      0.14149210530759196
0.04506208874511742       0.24699274794960546      0.19544833074121376      9.999998549342171        1                        0.04506208874511742      0.24699274794960546      0.1954483307412138
0                         0.2561745630577236       0.24940455617483553      10.000011060899592       1                        0                        0.2561745630577236       0.24940455617483556
0.08053144164746824       0.18868814445474108      0.20181772866664505      10.00002721644379        1                        0.08053144164746823      0.18868814445474116      0.2018177286666451
0.24930319071719964       0                        0.25671638104830036      9.999981192863693        1                        0.24930319071719964      0                        0.25671638104830036
0.07506214016528169       0.15234676034766845      0.27464038548829317      10.000074212368078       1                        0.07506214016528173      0.15234676034766845      0.2746403854882933
0.15012428033056338       0.1379597957923758       0.24879805828985374      10.000032936363114       1                        0.15012428033056346      0.13795979579237583      0.2487980582898537
0                         0.1667337249029611       0.3004827126867326       9.99997504923025         1                        0                        0.16673372490296104      0.30048271268673254
0.1080726624091928        0.12848343894913491      0.3206275543110337       10.000042149497983       1                        0.10807266240919279      0.12848343894913491      0.32062755431103357
0.08660254037844396       0.45                     0                        10.000026068896005       1                        0.08660254037844399      0.4500000000000001       0
0.11927396726522302       0.3976720357075134       0.0469681959778986       10.00002285352524        1                        0.11927396726522306      0.3976720357075134       0.04696819597789861
0                         0.30734990881644575      0.16045425872690763      10.00001166708679        1                        0                        0.30734990881644564      0.1604542587269076
0.1651276619999019        0.4001715863345625       0                        9.999935480291148        1                        0.16512766199990186      0.4001715863345625       0
0.08660254037844396       0                        0.45                     10.000002311829306       1                        0.08660254037844396      0                        0.45000000000000007
0.23520048850252356       0.048365287716412644     0.3182229494350584       10.000051283809883       1                        0.2352004885025236       0.04836528771641265      0.3182229494350584
0.35213206386534873       0.06421112562567312      0.06630286689255378      10.000047731203132       1                        0.35213206386534873      0.06421112562567313      0.0663028668925538
0.39999999999999997       0                        0                        10.000043248503086       1                        0.39999999999999997      0                        0
0.30994294697061836       0.10272364487392457      0.08536298645600045      9.999982586929862        1                        0.30994294697061847      0.10272364487392459      0.08536298645600043
0.20785273987424596       0.1014252800276286       0.07711545057922727      10.000043645842048       1                        0.207852739874246        0.10142528002762854      0.0771154505792273
0.1600260383767001        0.20121858614342178      0                        9.999986170512955        1                        0.16002603837670012      0.20121858614342172      0
0.2694242822496345        0.12973919177174423      0.04106464768095209      10.000019652187175       1                        0.2694242822496345       0.12973919177174423      0.04106464768095209
0.229520615586537         0.15752829557866713      0                        9.999955348717755        1                        0.22952061558653694      0.15752829557866715      0
0.17051842692257227       0.1687336057777327       0.09728147506851861      10.000008149766348       1                        0.17051842692257232      0.16873360577773278      0.09728147506851864
0.15056813155400536       0.19270335690010693      0.15491831841587608      10.000041654627395       1                        0.15056813155400534      0.19270335690010695      0.15491831841587608
0.2644722080706813        0.062444024629975683     0.12250450091661072      10.000014742054553       1                        0.2644722080706812       0.06244402462997571      0.12250450091661068
0.24392661918504543       0.12670978423161236      0.10981022191505543      10.000067431002831       1                        0.24392661918504552      0.1267097842316124       0.10981022191505545
0.16106288329493648       0.12120172585175851      0.15423090115845453      10.00004399679837        1                        0.1610628832949364       0.12120172585175844      0.1542309011584546
0.2254527505558237        0.08196742369678402      0.17542542150830068      10.00001542871666        1                        0.22545275055582356      0.08196742369678402      0.17542542150830076
0.19308382821455145       0.10333398446768885      0.22646346740254308      10.000000731287804       1                        0.1930838282145514       0.10333398446768884      0.22646346740254314
0.3542641277306975        0.12842225125134618      0.046003193406663596     10.000045000048816       1                        0.35426412773069765      0.12842225125134613      0.046003193406663596
0.40911916642904317       0.16608740090951102      0                        10.000084563828583       1                        0.4091191664290431       0.16608740090951102      0
0.45                      0.08660254037844396      0                        10.000011418313655       1                        0.4500000000000001       0.08660254037844399      0
0.30734990881644575       0.16045425872690777      0                        10.000050054768082       1                        0.30734990881644564      0.16045425872690783      0
0.16615954830227378       0.26466858646587527      0.11987250441659161      9.999972248498205        1                        0.1661595483022738       0.26466858646587527      0.1198725044165916
0.24796164290510997       0.3504159778939448       0                        9.999991990357888        1                        0.24796164290511         0.3504159778939448       0
0.18213136727044152       0.33808864348011247      0.08116648194853883      10.000016280383916       1                        0.18213136727044157      0.33808864348011264      0.08116648194853887
0.21116705567999872       0.2570365713203554       0.05993625220829581      9.999988665145981        1                        0.21116705567999883      0.25703657132035546      0.0599362522082958
0.2561745630577236        0.24940455617483562      0                        10.000008986449199       1                        0.2561745630577236       0.24940455617483567      0
0.24972999902251308       0.3167500505652498       0.061477898017412616     9.999982193502174        1                        0.24972999902251308      0.31675005056524974      0.06147789801741264
0.31978116332594825       0.32272544462431724      0                        10.000021084835076       1                        0.31978116332594825      0.3227254446243172       0
0.49999999999999994       0                        0                        10.000055517612587       1                        0.4999999999999999       0                        0
0.4166854834445255        0.06358983471930292      0.07224302281431579      10.000021076622893       1                        0.41668548344452544      0.06358983471930292      0.07224302281431581
0.45                      0                        0.08660254037844396      10.000052548686067       1                        0.45000000000000007      0                        0.08660254037844396
0.2861966876874588        0.058563398793710544     0.1787345381612703       9.999955870154976        1                        0.2861966876874587       0.05856339879371055      0.17873453816127027
0.30095105445625925       0                        0.16993865456297244      10.00001995319504        1                        0.30095105445625936      0                        0.16993865456297244
0.40153596763193944       0                        0.17043786157584323      10.000069139500235       1                        0.40153596763193944      0                        0.17043786157584326
0.35704171404205665       0.05569811318265712      0.13868363414020904      10.000021227309983       1                        0.3570417140420565       0.055698113182657105     0.1386836341402091
0.4149201071192219        0.09982720485076388      0.10472351018433221      10.000012432546947       1                        0.4149201071192221       0.09982720485076385      0.1047235101843322
0.4812389030237022        0.06296854381293272      0.07818317873607779      10.000095928256771       1                        0.4812389030237021       0.06296854381293275      0.07818317873607782
0.5499999999999998        0.08660254037844389      0                        10.000027301284558       1                        0.5499999999999998       0.08660254037844387      0
0.25382776534618656       0.07992995956461536      0.22977258405551276      10.000015288201885       1                        0.2538277653461866       0.0799299595646154       0.22977258405551285
0.2269689487716296        0.09673057543282529      0.27759122426350435      10.000033468671155       1                        0.22696894877162957      0.09673057543282532      0.27759122426350447
0.3145717024778217        0.05652593466154189      0.2330817007084824       10.000004132335363       1                        0.3145717024778217       0.056525934661541884     0.23308170070848233
0.7477297658292923        0.08321528847316188      0                        9.999975287663458        1                        0.7477297658292924       0.08321528847316187      0
0.7                       0                        0                        9.99996521825108         1                        0.7000000000000001       0                        0
0.7999999999999999        0                        0                        9.999965320063142        1                        0.7999999999999999       0                        0
0.7158371667338798        0.05614314261059318      0.07347627404050917      9.999960612672254        1                        0.71583716673388         0.05614314261059317      0.07347627404050919
0.3576071986115353        0                        0.2603155138526844       10.000043509752796       1                        0.3576071986115353       0                        0.26031551385268437
0.24343202823341745       0                        0.3588546746066125       10.000023063135268       1                        0.24343202823341742      0                        0.35885467460661247
0.3165397645799973        0                        0.32913589699030327      10.000011384601141       1                        0.3165397645799973       0                        0.32913589699030327
0.2014300277214593        0.410329986398709        0.05780335537169225      9.999949998449774        1                        0.2014300277214592       0.41032998639870916      0.05780335537169227
0.12014095654416404       0.33845446874701657      0.1018410944680099       9.99994070571538         1                        0.12014095654416404      0.3384544687470167       0.1018410944680099
0.05815054581788655       0.33882029401392066      0.12251570698748096      10.00003403188653        1                        0.05815054581788657      0.33882029401392083      0.12251570698748095
0                         0.5                      0                        10.00006305576928        1                        0                        0.5                      0
0                         0.45                     0.08660254037844396      9.999992057596556        1                        0                        0.4500000000000001       0.08660254037844396
0.16002281290898804       0.46923284559968365      0.05258716691685507      10.000031038461298       1                        0.1600228129089881       0.4692328455996836       0.05258716691685506
0.07342027253054413       0.3951724850804643       0.0939363919557972       10.000012211425208       1                        0.07342027253054416      0.39517248508046454      0.09393639195579723
0.07342027253054413       0.4942328455996836       0.09588843710607711      10.000031012066538       1                        0.07342027253054415      0.49423284559968345      0.0958884371060771
0                         0.5499999999999999       0.08660254037844396      10.000040455185426       1                        0                        0.5499999999999999       0.08660254037844396
0.08660254037844396       0.5499999999999999       0                        10.000046650030765       1                        0.08660254037844398      0.5499999999999999       0
0                         0.6                      0                        9.999999298599532        1                        0                        0.6                      0
0.17320508075688787       0.49999999999999994      0                        10.000053166518947       1                        0.17320508075688787      0.49999999999999994      0
0.19994091713460155       0.08546624308361912      0.3403878055940205       9.999988699862163        1                        0.19994091713460158      0.08546624308361914      0.3403878055940204
0.06076308660355735       0.12529695254176057      0.39306602731263834      9.999981871040802        1                        0.060763086603557344     0.12529695254176063      0.39306602731263846
0                         0.16512766199990198      0.4001715863345624       9.999968256357565        1                        0                        0.165127661999902        0.4001715863345624
0.12152617320711476       0.08546624308361912      0.3859604682907143       10.00001134172563        1                        0.1215261732071147       0.08546624308361914      0.3859604682907142
0.09448251886225503       0.12221929957075936      0.4681870484131688       9.99998880730573         1                        0.09448251886225505      0.12221929957075937      0.4681870484131689
0.056339046231041426      0.1732846736988604       0.47020013468758437      9.999977737941455        1                        0.056339046231041426     0.17328467369886044      0.4702001346875841
0                         0.1732050807568877       0.5                      9.999984196961819        1                        0                        0.1732050807568877       0.5
0.1643342446622397        0                        0.4060982878089835       9.999978127449552        1                        0.16433424466223967      0                        0.4060982878089836
0.06631299574673429       0.07887823291055109      0.5080869810693766       9.999972482243512        1                        0.06631299574673431      0.07887823291055109      0.5080869810693768
0                         0.08660254037844389      0.5499999999999998       10.000016894373925       1                        0                        0.08660254037844387      0.5499999999999998
0.13262599149346857       0.07115392544265832      0.46617396213875334      9.999996633833529        1                        0.13262599149346863      0.07115392544265832      0.4661739621387534
0                         0                        0.5999999999999998       9.999947756531059        1                        0                        0                        0.5999999999999998
0.08660254037844389       0                        0.5499999999999998       10.000015442275968       1                        0.08660254037844387      0                        0.5499999999999998
0                         0.40911916642904333      0.16608740090951102      9.999993482658708        1                        0                        0.4091191664290434       0.16608740090951102
0.05016304072422918       0.3110466377967304       0.25552047415040413      10.000011059380856       1                        0.050163040724229196     0.3110466377967303       0.2555204741504041
0                         0.3641535084893458       0.2545263482941881       9.999968968879463        1                        0                        0.36415350848934575      0.254526348294188
0                         0.3197811633259483       0.32272544462431724      10.000014713630089       1                        0                        0.31978116332594825      0.3227254446243172
0.06419397187106098       0.26024685116645224      0.2958444656940454       9.999995620707953        1                        0.06419397187106098      0.2602468511664523       0.2958444656940455
0                         0.24796164290510989      0.3504159778939448       10.000012850635736       1                        0                        0.24796164290510983      0.35041597789394474
0.1163010916357731        0.32576130906628015      0.16233296389707771      9.999955493588375        1                        0.11630109163577315      0.32576130906628015      0.16233296389707774
0.18265651023684673       0.33048956947162605      0.15155933537244717      10.000014969594874       1                        0.18265651023684673      0.3304895694716261       0.15155933537244726
0.13324281487536607       0.2613041767849951       0.18819355221160589      10.000001406289766       1                        0.13324281487536602      0.2613041767849953       0.18819355221160597
0.10032608144845831       0.25793976710411504      0.2565146000066202       9.999986495903263        1                        0.10032608144845831      0.2579397671041149       0.2565146000066202
0.12522518088951087       0.19794978144824543      0.25265632914823694      9.999979369553424        1                        0.12522518088951087      0.1979497814482455       0.25265632914823694
0.18085752309592654       0.1904533485011325       0.2089277724984297       10.000007603712385       1                        0.18085752309592654      0.19045334850113257      0.20892777249842973
0.21684528273879078       0.15636332239952214      0.3044288269951116       10.000026155263498       1                        0.21684528273879078      0.1563633223995221       0.3044288269951115
0.29689026201089663       0.07089707931590307      0.30803630719954894      10.000010006999759       1                        0.2968902620108968       0.0708970793159031       0.30803630719954894
0.13045031617414063       0.3150362427980066       0.2537001109599205       9.99994144008853         1                        0.13045031617414068      0.3150362427980066       0.25370011095992057
0.1916543365668817        0.29509727031106625      0.20759198960542602      10.000005869532771       1                        0.1916543365668817       0.2950972703110662       0.20759198960542594
0.07822490301789277       0.20944706453617407      0.3361684572376866       10.0000019487072         1                        0.07822490301789278      0.20944706453617395      0.3361684572376866
0.15644980603578554       0.17093248616723825      0.3219209365814285       9.99998337144345         1                        0.15644980603578554      0.17093248616723822      0.3219209365814286
0.06353995036993855       0.1889682238555223       0.4045607273201903       9.999970824109772        1                        0.06353995036993855      0.18896822385552225      0.40456072732019016
0.11037537743563783       0.15092385279498402      0.38051391184310124      9.999961528905766        1                        0.1103753774356378       0.15092385279498405      0.3805139118431012
0.12652408839203835       0.5393877897579176       0.05508115433744866      10.000023668936532       1                        0.1265240883920384       0.5393877897579175       0.055081154337448666
0.1676093250176976        0.5905529039551451       0                        10.0000132470784         1                        0.16760932501769757      0.5905529039551451       0
0.14684054506108826       0.43846569119936735      0.10517433383371019      9.99999133031184         1                        0.14684054506108832      0.4384656911993671       0.10517433383371017
0.1647485276489675        0.3844776303354967       0.12836683460307866      10.00000543384426        1                        0.1647485276489675       0.38447763033549687      0.12836683460307868
0.07599308608527812       0.3594464468025418       0.22262760978110563      9.99999940075046         1                        0.07599308608527816      0.3594464468025418       0.2226276097811057
0.6499999999999999        0.08660254037844403      0                        9.999968521559873        1                        0.65                     0.08660254037844405      0
0.6699212553854942        0.07137284149451863      0.05786949162409073      9.999975845467814        1                        0.6699212553854944       0.07137284149451864      0.05786949162409073
0.5999999999999998        0                        0                        10.000007900924475       1                        0.5999999999999998       0                        0
0.5898892705823614        0.17039418126606962      0                        10.000033844427572       1                        0.5898892705823614       0.17039418126606962      0
0.6160688405894443        0.15587573161764026      0.06787473212513868      10.000064184470093       1                        0.6160688405894442       0.15587573161764026      0.06787473212513871
0.6003008764044383        0.08325501522300784      0.09815491571975979      10.000029758860476       1                        0.6003008764044381       0.08325501522300784      0.0981549157197598
0.5407698897140703        0.07311177951797028      0.08816904722791875      10.000014885262619       1                        0.5407698897140704       0.0731117795179703       0.0881690472279188
0.5499999999999998        0                        0.08660254037844389      10.000029657596619       1                        0.5499999999999998       0                        0.08660254037844387
0.4936927484720278        0                        0.16670738137441413      10.000021629259805       1                        0.49369274847202776      0                        0.16670738137441418
0.24766437085091325       0.4450037808034145       0                        10.000021632001259       1                        0.24766437085091328      0.4450037808034146       0
0.32098104180727244       0.40522377882055666      0                        9.999974608559016        1                        0.32098104180727244      0.40522377882055677      0
0.2882929423650274        0.3764635298101442       0.06301954382652943      9.999981831671526        1                        0.28829294236502734      0.37646352981014436      0.06301954382652945
0.8911274520705925        0.0463791353978631       0.041980300981040115     9.999955570059926        1                        0.8911274520705921       0.0463791353978631       0.041980300981040115
0.8999999999999999        0                        0                        9.999980535642548        1                        0.9                      0                        0
0.9286167337399036        0.0636248475028377       0                        10.0000281064923         1                        0.9286167337399036       0.0636248475028377       0
0.9345040655819341        0                        0.07546258748298343      9.999995351537011        1                        0.9345040655819339       0                        0.07546258748298341
1                         0                        0                        9.999991882428883        1                        1                        0                        0
0.8466545651255893        0.0707415681900018       0                        9.999947073365776        1                        0.8466545651255893       0.07074156819000178      0
0.6944439057890404        0.16693164834079718      0                        10.000001833135254       1                        0.6944439057890401       0.16693164834079713      0
0.6423195402199108        0                        0.08396194443908733      10.000006413772562       1                        0.6423195402199109       0                        0.08396194443908733
0.5842316449196977        0                        0.16643856133396695      9.999973422622613        1                        0.5842316449196976       0                        0.16643856133396703
0.6898425107709886        0.05614314261059318      0.11573898324818147      10.00000658763113        1                        0.6898425107709886       0.05614314261059317      0.11573898324818145
0.7366852452548498        0                        0.07907781595587957      9.999975605511127        1                        0.7366852452548498       0                        0.07907781595587958
0.7458294872719373        0.05854449482745029      0.13913307565036834      9.999895575668011        1                        0.7458294872719372       0.05854449482745029      0.13913307565036834
0.8463056779311623        0                        0.09230786566229326      10.000000560834012       1                        0.8463056779311625       0                        0.09230786566229329
0.16740081190859557       0                        0.5012693532817646       10.000043428173269       1                        0.1674008119085956       0                        0.5012693532817646
0                         0.08118603997083923      0.6436347730524316       9.999976629818207        1                        0                        0.08118603997083924      0.6436347730524316
0.07705344258885062       0.05307393721074606      0.6210227989823401       10.0000148517953         1                        0.07705344258885065      0.053073937210746054     0.62102279898234
0.08660254037844396       0                        0.6499999999999999       10.000009277797925       1                        0.08660254037844396      0                        0.65
0                         0                        0.7                      9.999994063863035        1                        0                        0                        0.7000000000000001
0.16722082169089916       0                        0.5988297394966787       10.000013100270236       1                        0.16722082169089922      0                        0.5988297394966786
0.2628641670054615        0.0681360870816743       0.3807816612175722       10.00005950260926        1                        0.2628641670054615       0.0681360870816743       0.3807816612175721
0.22554602583375977       0.09896497253844719      0.4278062626317719       9.999981958549098        1                        0.22554602583375968      0.09896497253844717      0.42780626263177196
0.24739795811236356       0                        0.45279576439497227      9.999997272699158        1                        0.24739795811236356      0                        0.45279576439497227
0.5124778060474044        0.12593708762586545      0.06976381709371161      10.000001831960676       1                        0.5124778060474041       0.12593708762586553      0.06976381709371161
0.498968131564312         0.16861916002872307      0                        10.000017211154132       1                        0.498968131564312        0.16861916002872307      0
0.5259874805304968        0.08325501522300784      0.13952763418742317      10.00000554149589        1                        0.5259874805304965       0.08325501522300784      0.13952763418742317
0.5582822125889658        0.16651003044601567      0.11234788700043227      10.000101790693286       1                        0.5582822125889657       0.16651003044601567      0.11234788700043227
0.5601862977869959        0.18369741423818434      0.06102907353437971      10.000028229487302       1                        0.560186297786996        0.18369741423818428      0.06102907353437971
0.5043037549845476        0.21151909685872844      0.054183414943620736     10.000004740484083       1                        0.5043037549845478       0.2115190968587284       0.05418341494362073
0.449710989365567         0.259071907133149        0                        10.000007430047635       1                        0.44971098936556697      0.25907190713314904      0
0.5470604911704012        0.2578030299924962       0                        10.000041619593503       1                        0.5470604911704012       0.25780302999249616      0
0.23985472487212617       0.11224970474059823      0.34260524410634186      10.00006947182492        1                        0.23985472487212614      0.11224970474059819      0.342605244106342
0.3542753492429957        0.12428238143783296      0.1211077139552347       9.999988599295172        1                        0.3542753492429957       0.12428238143783292      0.12110771395523474
0.3048640576740564        0.11230073972678004      0.13878174090073678      9.99998294473769         1                        0.30486405767405633      0.11230073972678006      0.13878174090073678
0.3008269346970613        0.17464750286007383      0.0912771349263768       10.00005652874307        1                        0.3008269346970612       0.17464750286007383      0.09127713492637686
0.3641535084893455        0.25452634829418824      0                        10.000005358125732       1                        0.36415350848934563      0.25452634829418835      0
0.23106139942904164       0.19996587364109203      0.07928926344232225      10.000046819881739       1                        0.2310613994290416       0.19996587364109197      0.07928926344232229
0.2059594612624841        0.1952096110711123       0.14410851797037597      10.000020551809577       1                        0.20595946126248418      0.19520961107111223      0.14410851797037602
0.26750714838975354       0.13073114148326423      0.1616147414253545       10.000005839560925       1                        0.26750714838975365      0.13073114148326417      0.16161474142535456
0.23260218327154625       0.24240345170351701      0.15857852688464444      10.000031466081385       1                        0.2326021832715463       0.24240345170351701      0.15857852688464438
0.29837784588044586       0.24846489999885263      0.07928926344232225      10.000057751327954       1                        0.2983778458804459       0.24846489999885263      0.07928926344232227
0.2528615400166295        0.1609756453714574       0.21976963567370406      10.000007669118528       1                        0.25286154001662964      0.16097564537145734      0.21976963567370417
0.32243515670120987       0.11496128371723915      0.20569065173379913      9.999971407660597        1                        0.32243515670120987      0.11496128371723914      0.2056906517337991
0.40317998293270046       0.21660897977897858      0.046003193406663596     10.000018192593481       1                        0.40317998293270035      0.21660897977897867      0.046003193406663596
0.4090500450259612        0.1582180923148712       0.07536335179549793      10.0000103235301         1                        0.4090500450259611       0.15821809231487113      0.07536335179549793
0.35664897649983385       0.1741460524248082       0.09200638681332719      10.000062693506509       1                        0.3566489764998338       0.1741460524248083       0.09200638681332719
0.4553537667930838        0.3006999720323005       0.052192886387025364     10.000023426651989       1                        0.455353766793084        0.30069997203230064      0.05219288638702536
0.40014162740534065       0.35047070288865484      0                        9.999987427800615        1                        0.40014162740534065      0.35047070288865473      0
0.49770909353128184       0.333868238334181        0                        9.999991262774536        1                        0.4977090935312819       0.33386823833418106      0
0.4062718457585416        0.34552269458926615      0.0720152022476059       10.000070207660144       1                        0.40627184575854164      0.34552269458926604      0.07201520224760591
0.2546742881311317        0.3594797822645845       0.12895775900611808      9.999973793969685        1                        0.25467428813113185      0.35947978226458427      0.12895775900611814
0.3796871950505233        0.2953964684651523       0.09183751810818643      9.99999378185518         1                        0.3796871950505232       0.2953964684651523       0.09183751810818647
